time,pod,namespace,cpu_request,cpu_limit,cpu_usage,memory_request,memory_limit,memory_usage,receive_packets,transmit_packets,total_packets,receive_packets_dropped,transmit_packets_dropped,total_packets_dropped
1724533290000,ausf,free5gc,0.1,0.25,0.000002809052785155039,,,,,,,,,
1724533320000,ausf,free5gc,0.1,0.25,0.0000028965419558393537,,,,,,,,,
1724533350000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724533380000,ausf,free5gc,0.1,0.25,0.0000034646882139221287,,,,,,,,,
1724533410000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724533440000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724533470000,ausf,free5gc,0.1,0.25,0.0000032597893066153483,,,,,,,,,
1724533500000,ausf,free5gc,0.1,0.25,0.0000028632236648829067,,,,,,,,,
1724533530000,ausf,free5gc,0.1,0.25,0.000004243055555468115,,,,,,,,,
1724533560000,ausf,free5gc,0.1,0.25,0.0000034513646887238798,,,,,,,,,
1724533590000,ausf,free5gc,0.1,0.25,0.000003852700832722422,,,,,,,,,
1724533620000,ausf,free5gc,0.1,0.25,0.000002671955877954065,,,,,,,,,
1724533650000,ausf,free5gc,0.1,0.25,0.0000018892029079092847,,,,,,,,,
1724533680000,ausf,free5gc,0.1,0.25,0.000003482619561712111,,,,,,,,,
1724533710000,ausf,free5gc,0.1,0.25,0.000002848285648617781,,,,,,,,,
1724533740000,ausf,free5gc,0.1,0.25,0.000002934382876578088,,,,,,,,,
1724533770000,ausf,free5gc,0.1,0.25,0.0000036423552339368267,,,,,,,,,
1724533800000,ausf,free5gc,0.1,0.25,0.0000033762898524404527,,,,,,,,,
1724533830000,ausf,free5gc,0.1,0.25,0.0000036956606995723955,,,,,,,,,
1724533860000,ausf,free5gc,0.1,0.25,0.0000032038752081078974,,,,,,,,,
1724533890000,ausf,free5gc,0.1,0.25,0.0000039042022051787046,,,,,,,,,
1724533920000,ausf,free5gc,0.1,0.25,0.000002359936800764544,,,,,,,,,
1724533950000,ausf,free5gc,0.1,0.25,0.000003334741288297124,,,,,,,,,
1724533980000,ausf,free5gc,0.1,0.25,0.000003666666666621175,,,,,,,,,
1724534010000,ausf,free5gc,0.1,0.25,0.0000038404681212070815,,,,,,,,,
1724534040000,ausf,free5gc,0.1,0.25,0.0000037689414890030075,,,,,,,,,
1724534070000,ausf,free5gc,0.1,0.25,0.000002652938085297016,,,,,,,,,
1724534100000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724534130000,ausf,free5gc,0.1,0.25,0.000003614144567775419,,,,,,,,,
1724534160000,ausf,free5gc,0.1,0.25,0.0000027674350744880357,,,,,,,,,
1724534190000,ausf,free5gc,0.1,0.25,0.0000030800874705882064,,,,,,,,,
1724534220000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724534250000,ausf,free5gc,0.1,0.25,0.000003870579956650282,,,,,,,,,
1724534280000,ausf,free5gc,0.1,0.25,0.0000022292483232138854,,,,,,,,,
1724534310000,ausf,free5gc,0.1,0.25,0.000003859400446169645,,,,,,,,,
1724534340000,ausf,free5gc,0.1,0.25,0.0000043134953452317785,,,,,,,,,
1724534370000,ausf,free5gc,0.1,0.25,0.00000351185822271531,,,,,,,,,
1724534400000,ausf,free5gc,0.1,0.25,0.0000033422921089157425,,,,,,,,,
1724534430000,ausf,free5gc,0.1,0.25,0.0000028978862484488126,,,,,,,,,
1724534460000,ausf,free5gc,0.1,0.25,0.00000398700974242489,,,,,,,,,
1724534490000,ausf,free5gc,0.1,0.25,0.000003262953699006901,,,,,,,,,
1724534520000,ausf,free5gc,0.1,0.25,0.0000030943841651146226,,,,,,,,,
1724534550000,ausf,free5gc,0.1,0.25,0.000002927731250988663,,,,,,,,,
1724534580000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724534610000,ausf,free5gc,0.1,0.25,0.0000032490310455183473,,,,,,,,,
1724534640000,ausf,free5gc,0.1,0.25,0.000004332135814725761,,,,,,,,,
1724534670000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724534700000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724534730000,ausf,free5gc,0.1,0.25,0.000003878522043236247,,,,,,,,,
1724534760000,ausf,free5gc,0.1,0.25,0.000003754666896855082,,,,,,,,,
1724534790000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724534820000,ausf,free5gc,0.1,0.25,0.0000018821505822819254,,,,,,,,,
1724534850000,ausf,free5gc,0.1,0.25,0.00000211160605341079,,,,,,,,,
1724534880000,ausf,free5gc,0.1,0.25,0.000002418768056543259,,,,,,,,,
1724534910000,ausf,free5gc,0.1,0.25,0.000002142241909888128,,,,,,,,,
1724534940000,ausf,free5gc,0.1,0.25,0.000005428675563482094,,,,,,,,,
1724534970000,ausf,free5gc,0.1,0.25,0.000003640482815640358,,,,,,,,,
1724535000000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724535030000,ausf,free5gc,0.1,0.25,0.0000035672604420848397,,,,,,,,,
1724535060000,ausf,free5gc,0.1,0.25,0.000003529217781345206,,,,,,,,,
1724535090000,ausf,free5gc,0.1,0.25,0.000003505174898516704,,,,,,,,,
1724535120000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724535150000,ausf,free5gc,0.1,0.25,0.000004199792826494449,,,,,,,,,
1724535180000,ausf,free5gc,0.1,0.25,0.0000035904495184746563,,,,,,,,,
1724535210000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724535240000,ausf,free5gc,0.1,0.25,0.000002413344642350107,,,,,,,,,
1724535270000,ausf,free5gc,0.1,0.25,0.0000034696244626245265,,,,,,,,,
1724535300000,ausf,free5gc,0.1,0.25,0.0000029757666737869026,,,,,,,,,
1724535330000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724535360000,ausf,free5gc,0.1,0.25,0.0000027581021291172894,,,,,,,,,
1724535390000,ausf,free5gc,0.1,0.25,0.0000024047505936396882,,,,,,,,,
1724535420000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724535450000,ausf,free5gc,0.1,0.25,0.0000033928415539501217,,,,,,,,,
1724535480000,ausf,free5gc,0.1,0.25,0.000004125114265516814,,,,,,,,,
1724535510000,ausf,free5gc,0.1,0.25,0.0000020482435699242486,,,,,,,,,
1724535540000,ausf,free5gc,0.1,0.25,0.0000029427421160308956,,,,,,,,,
1724535570000,ausf,free5gc,0.1,0.25,0.0000035739945908428233,,,,,,,,,
1724535600000,ausf,free5gc,0.1,0.25,0.0000028029613205606197,,,,,,,,,
1724535630000,ausf,free5gc,0.1,0.25,0.00000275609708609069,,,,,,,,,
1724535660000,ausf,free5gc,0.1,0.25,0.0000038099789607931403,,,,,,,,,
1724535690000,ausf,free5gc,0.1,0.25,0.000004423696160817005,,,,,,,,,
1724535720000,ausf,free5gc,0.1,0.25,0.000003431013430889188,,,,,,,,,
1724535750000,ausf,free5gc,0.1,0.25,0.000004464596198651209,,,,,,,,,
1724535780000,ausf,free5gc,0.1,0.25,0.000003173953441788801,,,,,,,,,
1724535810000,ausf,free5gc,0.1,0.25,0.0000034183318428288218,,,,,,,,,
1724535840000,ausf,free5gc,0.1,0.25,0.0000025856650349198054,,,,,,,,,
1724535870000,ausf,free5gc,0.1,0.25,0.000002599728057880091,,,,,,,,,
1724535900000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724535930000,ausf,free5gc,0.1,0.25,0.0000037024623802974403,,,,,,,,,
1724535960000,ausf,free5gc,0.1,0.25,0.000002471497864841753,,,,,,,,,
1724535990000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724536020000,ausf,free5gc,0.1,0.25,0.0000026839049355252613,,,,,,,,,
1724536050000,ausf,free5gc,0.1,0.25,0.0000015944631065099176,,,,,,,,,
1724536080000,ausf,free5gc,0.1,0.25,0.0000036545197567286707,,,,,,,,,
1724536110000,ausf,free5gc,0.1,0.25,0.0000035166459701523067,,,,,,,,,
1724536140000,ausf,free5gc,0.1,0.25,0.0000025835154115737103,,,,,,,,,
1724536170000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724536200000,ausf,free5gc,0.1,0.25,0.0000031883042984069957,,,,,,,,,
1724536230000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724536260000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724536290000,ausf,free5gc,0.1,0.25,0.000004450273658022025,,,,,,,,,
1724536320000,ausf,free5gc,0.1,0.25,0.0000025202672271269974,,,,,,,,,
1724536350000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724536380000,ausf,free5gc,0.1,0.25,0.000005537987679684858,,,,,,,,,
1724536410000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724536440000,ausf,free5gc,0.1,0.25,0,,,,,,,,,
1724514000000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514030000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514060000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514090000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514120000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514150000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514180000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514210000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514240000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514270000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514300000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514330000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514360000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514390000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514420000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514450000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514480000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514510000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514540000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514570000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514600000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514630000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514660000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514690000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514720000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514750000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514780000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514810000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514840000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514870000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514900000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514930000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514960000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724514990000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515020000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515050000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515080000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515110000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515140000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515170000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515200000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515230000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515260000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515290000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515320000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515350000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515380000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515410000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515440000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515470000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515500000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515530000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515560000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515590000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515620000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515650000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515680000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515710000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515740000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515770000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515800000,amf2,free5gc,0.1,0.25,undefined,,,,,,,,,
1724515830000,amf2,free5gc,0.1,0.25,0.06509250963079082,,,,,,,,,
1724515860000,amf2,free5gc,0.1,0.25,0.14788048264166667,,,,,,,,,
1724515890000,amf2,free5gc,0.1,0.25,0.24927670816750302,,,,,,,,,
1724515920000,amf2,free5gc,0.1,0.25,0.25000710742588156,,,,,,,,,
1724515950000,amf2,free5gc,0.1,0.25,0.24949387871858997,,,,,,,,,
1724515980000,amf2,free5gc,0.1,0.25,0.24968566912537457,,,,,,,,,
1724516010000,amf2,free5gc,0.1,0.25,0.2503712365945033,,,,,,,,,
1724516040000,amf2,free5gc,0.1,0.25,0.24981703994075022,,,,,,,,,
1724516070000,amf2,free5gc,0.1,0.25,0.250256303481842,,,,,,,,,
1724516100000,amf2,free5gc,0.1,0.25,0.2497783081846629,,,,,,,,,
1724516130000,amf2,free5gc,0.1,0.25,0.24997534990746456,,,,,,,,,
1724516160000,amf2,free5gc,0.1,0.25,0.24963245588878424,,,,,,,,,
1724516190000,amf2,free5gc,0.1,0.25,0.24944601654846343,,,,,,,,,
1724516220000,amf2,free5gc,0.1,0.25,0.21647483722055963,,,,,,,,,
1724516250000,amf2,free5gc,0.1,0.25,0.04083733695152962,,,,,,,,,
1724516280000,amf2,free5gc,0.1,0.25,0.0000010187371276984913,,,,,,,,,
1724516310000,amf2,free5gc,0.1,0.25,0.000002921847023130238,,,,,,,,,
1724516340000,amf2,free5gc,0.1,0.25,0.00010143726870029385,,,,,,,,,
1724516370000,amf2,free5gc,0.1,0.25,0.00012248792374079922,,,,,,,,,
1724516400000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724516430000,amf2,free5gc,0.1,0.25,0.000011506841637711553,,,,,,,,,
1724516460000,amf2,free5gc,0.1,0.25,0.00008862903604926279,,,,,,,,,
1724516490000,amf2,free5gc,0.1,0.25,0.00009449281206564489,,,,,,,,,
1724516520000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724516550000,amf2,free5gc,0.1,0.25,0.000029174575876224073,,,,,,,,,
1724516580000,amf2,free5gc,0.1,0.25,0.00005219844501394639,,,,,,,,,
1724516610000,amf2,free5gc,0.1,0.25,0.00007705884029445116,,,,,,,,,
1724516640000,amf2,free5gc,0.1,0.25,0.000014266690393240537,,,,,,,,,
1724516670000,amf2,free5gc,0.1,0.25,0.000009674389605987113,,,,,,,,,
1724516700000,amf2,free5gc,0.1,0.25,0.00009320708623896084,,,,,,,,,
1724516730000,amf2,free5gc,0.1,0.25,0.00010222241572200372,,,,,,,,,
1724516760000,amf2,free5gc,0.1,0.25,0.000003716220302390222,,,,,,,,,
1724516790000,amf2,free5gc,0.1,0.25,0.000003583932179396931,,,,,,,,,
1724516820000,amf2,free5gc,0.1,0.25,0.00005491965293323841,,,,,,,,,
1724516850000,amf2,free5gc,0.1,0.25,0.000052663201405033534,,,,,,,,,
1724516880000,amf2,free5gc,0.1,0.25,0.0000035358410529364774,,,,,,,,,
1724516910000,amf2,free5gc,0.1,0.25,0.0000029632500002207965,,,,,,,,,
1724516940000,amf2,free5gc,0.1,0.25,0.0000020702167913036225,,,,,,,,,
1724516970000,amf2,free5gc,0.1,0.25,0.00010515082710252584,,,,,,,,,
1724517000000,amf2,free5gc,0.1,0.25,0.0000011934950387612906,,,,,,,,,
1724517030000,amf2,free5gc,0.1,0.25,0.0000025706615337739974,,,,,,,,,
1724517060000,amf2,free5gc,0.1,0.25,0.00006792804058566125,,,,,,,,,
1724517090000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724517120000,amf2,free5gc,0.1,0.25,0.0000013646837292350355,,,,,,,,,
1724517150000,amf2,free5gc,0.1,0.25,0.0000038005605907422,,,,,,,,,
1724517180000,amf2,free5gc,0.1,0.25,0.00006695855986730258,,,,,,,,,
1724517210000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724517240000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724517270000,amf2,free5gc,0.1,0.25,0.000004136277602624389,,,,,,,,,
1724517300000,amf2,free5gc,0.1,0.25,0.00005988437282284384,,,,,,,,,
1724517330000,amf2,free5gc,0.1,0.25,0.00008410023171974356,,,,,,,,,
1724517360000,amf2,free5gc,0.1,0.25,0.000004036667004896104,,,,,,,,,
1724517390000,amf2,free5gc,0.1,0.25,0.000004799071478251568,,,,,,,,,
1724517420000,amf2,free5gc,0.1,0.25,0.00007728250842155388,,,,,,,,,
1724517450000,amf2,free5gc,0.1,0.25,0.00005255581010093688,,,,,,,,,
1724517480000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724517510000,amf2,free5gc,0.1,0.25,0.000004680501677145663,,,,,,,,,
1724517540000,amf2,free5gc,0.1,0.25,0.0000014149194125362798,,,,,,,,,
1724517570000,amf2,free5gc,0.1,0.25,0.00007558650531404964,,,,,,,,,
1724517600000,amf2,free5gc,0.1,0.25,0.0000032640564411567312,,,,,,,,,
1724517630000,amf2,free5gc,0.1,0.25,0.000004545524999954864,,,,,,,,,
1724517660000,amf2,free5gc,0.1,0.25,0.00007484722795174836,,,,,,,,,
1724517690000,amf2,free5gc,0.1,0.25,0.00009423550528442791,,,,,,,,,
1724517720000,amf2,free5gc,0.1,0.25,0.000004336170907479652,,,,,,,,,
1724517750000,amf2,free5gc,0.1,0.25,0.000004783420808891762,,,,,,,,,
1724517780000,amf2,free5gc,0.1,0.25,0.00009964164937623802,,,,,,,,,
1724517810000,amf2,free5gc,0.1,0.25,0.00008387180568092012,,,,,,,,,
1724517840000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724517870000,amf2,free5gc,0.1,0.25,0.000006010299809900991,,,,,,,,,
1724517900000,amf2,free5gc,0.1,0.25,0.00006912361052739913,,,,,,,,,
1724517930000,amf2,free5gc,0.1,0.25,0.00008474695682395258,,,,,,,,,
1724517960000,amf2,free5gc,0.1,0.25,0.0000019719002842863377,,,,,,,,,
1724517990000,amf2,free5gc,0.1,0.25,0.000003742186046001273,,,,,,,,,
1724518020000,amf2,free5gc,0.1,0.25,0.00006276611424309615,,,,,,,,,
1724518050000,amf2,free5gc,0.1,0.25,0.00010747287317568234,,,,,,,,,
1724518080000,amf2,free5gc,0.1,0.25,0.0000017345605527578272,,,,,,,,,
1724518110000,amf2,free5gc,0.1,0.25,0.0000036579653851627663,,,,,,,,,
1724518140000,amf2,free5gc,0.1,0.25,0.00006355040396426568,,,,,,,,,
1724518170000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724518200000,amf2,free5gc,0.1,0.25,0.000003152981711227569,,,,,,,,,
1724518230000,amf2,free5gc,0.1,0.25,0.000004290348079870022,,,,,,,,,
1724518260000,amf2,free5gc,0.1,0.25,0.0001015548081839764,,,,,,,,,
1724518290000,amf2,free5gc,0.1,0.25,0.00011045935796131851,,,,,,,,,
1724518320000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724518350000,amf2,free5gc,0.1,0.25,0.000005907403222534169,,,,,,,,,
1724518380000,amf2,free5gc,0.1,0.25,0.00009053948159112479,,,,,,,,,
1724518410000,amf2,free5gc,0.1,0.25,0.00008517368609478833,,,,,,,,,
1724518440000,amf2,free5gc,0.1,0.25,0.0000024778306922667038,,,,,,,,,
1724518470000,amf2,free5gc,0.1,0.25,0.0000025165217754803247,,,,,,,,,
1724518500000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724518530000,amf2,free5gc,0.1,0.25,0.00007592910393572549,,,,,,,,,
1724518560000,amf2,free5gc,0.1,0.25,0.000001751670676304075,,,,,,,,,
1724518590000,amf2,free5gc,0.1,0.25,0.0000021898671103714844,,,,,,,,,
1724518620000,amf2,free5gc,0.1,0.25,0.0000016101694915574078,,,,,,,,,
1724518650000,amf2,free5gc,0.1,0.25,0.00008400907499996891,,,,,,,,,
1724518680000,amf2,free5gc,0.1,0.25,0.000004184213741648197,,,,,,,,,
1724518710000,amf2,free5gc,0.1,0.25,0.00000446382793824411,,,,,,,,,
1724518740000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724518770000,amf2,free5gc,0.1,0.25,0.00010697297771523846,,,,,,,,,
1724518800000,amf2,free5gc,0.1,0.25,0.0000017268396642467085,,,,,,,,,
1724518830000,amf2,free5gc,0.1,0.25,0.000003821613257987627,,,,,,,,,
1724518860000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724518890000,amf2,free5gc,0.1,0.25,0.00009431945373529452,,,,,,,,,
1724518920000,amf2,free5gc,0.1,0.25,0.0000035191167527417625,,,,,,,,,
1724518950000,amf2,free5gc,0.1,0.25,0.000003660604862547588,,,,,,,,,
1724518980000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724519010000,amf2,free5gc,0.1,0.25,0.00010211514127997415,,,,,,,,,
1724519040000,amf2,free5gc,0.1,0.25,0.0000022008698292036277,,,,,,,,,
1724519070000,amf2,free5gc,0.1,0.25,0.0000024416271998466833,,,,,,,,,
1724519100000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724519130000,amf2,free5gc,0.1,0.25,0.00009035354258252575,,,,,,,,,
1724519160000,amf2,free5gc,0.1,0.25,0.000003985239053607836,,,,,,,,,
1724519190000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724519220000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724519250000,amf2,free5gc,0.1,0.25,0.00008915019440454906,,,,,,,,,
1724519280000,amf2,free5gc,0.1,0.25,0.000004098153605638811,,,,,,,,,
1724519310000,amf2,free5gc,0.1,0.25,0.00000488926094242692,,,,,,,,,
1724519340000,amf2,free5gc,0.1,0.25,0.00006229688894048061,,,,,,,,,
1724519370000,amf2,free5gc,0.1,0.25,0.00008010060966509347,,,,,,,,,
1724519400000,amf2,free5gc,0.1,0.25,0.0000038895566883124565,,,,,,,,,
1724519430000,amf2,free5gc,0.1,0.25,0.0000031271019368171347,,,,,,,,,
1724519460000,amf2,free5gc,0.1,0.25,0.0000633725153612353,,,,,,,,,
1724519490000,amf2,free5gc,0.1,0.25,0.00008103544436391529,,,,,,,,,
1724519520000,amf2,free5gc,0.1,0.25,0.000004649968057771794,,,,,,,,,
1724519550000,amf2,free5gc,0.1,0.25,0.000004346603632604398,,,,,,,,,
1724519580000,amf2,free5gc,0.1,0.25,0.00007994277929175988,,,,,,,,,
1724519610000,amf2,free5gc,0.1,0.25,0.00009274062183252091,,,,,,,,,
1724519640000,amf2,free5gc,0.1,0.25,0.0000019512008370017504,,,,,,,,,
1724519670000,amf2,free5gc,0.1,0.25,0.000004213998756267537,,,,,,,,,
1724519700000,amf2,free5gc,0.1,0.25,0.00009724516785373449,,,,,,,,,
1724519730000,amf2,free5gc,0.1,0.25,0.00012086700050265271,,,,,,,,,
1724519760000,amf2,free5gc,0.1,0.25,0.000004428640076603729,,,,,,,,,
1724519790000,amf2,free5gc,0.1,0.25,0.000003928732489838222,,,,,,,,,
1724519820000,amf2,free5gc,0.1,0.25,0.00007167336161019237,,,,,,,,,
1724519850000,amf2,free5gc,0.1,0.25,0.00008449316942194904,,,,,,,,,
1724519880000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724519910000,amf2,free5gc,0.1,0.25,0.000002784652931744709,,,,,,,,,
1724519940000,amf2,free5gc,0.1,0.25,0.00006563486500302985,,,,,,,,,
1724519970000,amf2,free5gc,0.1,0.25,0.00006902796917846616,,,,,,,,,
1724520000000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724520030000,amf2,free5gc,0.1,0.25,0.000003746388177854821,,,,,,,,,
1724520060000,amf2,free5gc,0.1,0.25,0.0000883341416870544,,,,,,,,,
1724520090000,amf2,free5gc,0.1,0.25,0.00010379346966309647,,,,,,,,,
1724520120000,amf2,free5gc,0.1,0.25,0.0000033621488680794455,,,,,,,,,
1724520150000,amf2,free5gc,0.1,0.25,0.00000437618392538686,,,,,,,,,
1724520180000,amf2,free5gc,0.1,0.25,0.00006784944289690965,,,,,,,,,
1724520210000,amf2,free5gc,0.1,0.25,0.00007883370313466663,,,,,,,,,
1724520240000,amf2,free5gc,0.1,0.25,0.0000014976039279297678,,,,,,,,,
1724520270000,amf2,free5gc,0.1,0.25,0.0000030442286947656324,,,,,,,,,
1724520300000,amf2,free5gc,0.1,0.25,0.00004871593931699201,,,,,,,,,
1724520330000,amf2,free5gc,0.1,0.25,0.0000526789653254619,,,,,,,,,
1724520360000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724520390000,amf2,free5gc,0.1,0.25,0.000004256500756667263,,,,,,,,,
1724520420000,amf2,free5gc,0.1,0.25,7.811359634035004e-7,,,,,,,,,
1724520450000,amf2,free5gc,0.1,0.25,0.0000625471967908244,,,,,,,,,
1724520480000,amf2,free5gc,0.1,0.25,0.0000036437891165144676,,,,,,,,,
1724520510000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724520540000,amf2,free5gc,0.1,0.25,0.00005309966197392689,,,,,,,,,
1724520570000,amf2,free5gc,0.1,0.25,0.00007597034517578113,,,,,,,,,
1724520600000,amf2,free5gc,0.1,0.25,0.000008530667387280166,,,,,,,,,
1724520630000,amf2,free5gc,0.1,0.25,0.0000061029923452261454,,,,,,,,,
1724520660000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724520690000,amf2,free5gc,0.1,0.25,0.00010398054414593841,,,,,,,,,
1724520720000,amf2,free5gc,0.1,0.25,0.0000026635860573999613,,,,,,,,,
1724520750000,amf2,free5gc,0.1,0.25,0.000002754788970626829,,,,,,,,,
1724520780000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724520810000,amf2,free5gc,0.1,0.25,0.00009559588167787664,,,,,,,,,
1724520840000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724520870000,amf2,free5gc,0.1,0.25,0.0000034156301338990767,,,,,,,,,
1724520900000,amf2,free5gc,0.1,0.25,9.767993672120907e-7,,,,,,,,,
1724520930000,amf2,free5gc,0.1,0.25,0.00007668670892933238,,,,,,,,,
1724520960000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724520990000,amf2,free5gc,0.1,0.25,0.0000052095843633580495,,,,,,,,,
1724521020000,amf2,free5gc,0.1,0.25,0.00007355154530056055,,,,,,,,,
1724521050000,amf2,free5gc,0.1,0.25,0.00009416948298925546,,,,,,,,,
1724521080000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724521110000,amf2,free5gc,0.1,0.25,0.000003519193233661412,,,,,,,,,
1724521140000,amf2,free5gc,0.1,0.25,0,,,,,,,,,
1724521170000,amf2,free5gc,0.1,0.25,0.00007413159999991593,,,,,,,,,
1724521200000,amf2,free5gc,0.1,0.25,0.000002790964629171329,,,,,,,,,
